cuda
Files already downloaded and verified
Files already downloaded and verified
Epoch:  0 Batch:   1 Loss: ['3.3617', '1.6796', '0.6380'] Accuracy Train: ['9.0%', '11.0%', '9.5%']%
Epoch:  0 Batch:  11 Loss: ['2.3006', '1.2088', '0.5216'] Accuracy Train: ['31.7%', '28.1%', '19.5%']%
Epoch:  0 Batch:  21 Loss: ['2.0418', '1.0542', '0.4719'] Accuracy Train: ['37.9%', '33.7%', '24.6%']%
Epoch:  0 Batch:  31 Loss: ['1.9040', '0.9719', '0.4422'] Accuracy Train: ['41.7%', '37.5%', '28.3%']%
Epoch:  0 Batch:  41 Loss: ['1.8164', '0.9374', '0.4276'] Accuracy Train: ['44.4%', '40.7%', '31.1%']%
Epoch:  0 Batch:  51 Loss: ['1.5915', '0.8238', '0.3975'] Accuracy Train: ['47.0%', '43.4%', '33.8%']%
Epoch:  0 Batch:  61 Loss: ['1.6356', '0.8210', '0.3802'] Accuracy Train: ['48.8%', '45.5%', '35.9%']%
Epoch:  0 Batch:  71 Loss: ['1.5036', '0.7458', '0.3483'] Accuracy Train: ['50.5%', '47.2%', '37.9%']%
Epoch:  0 Batch:  81 Loss: ['1.5217', '0.7430', '0.3484'] Accuracy Train: ['52.0%', '49.0%', '39.9%']%

Tests: 10000 | Loss: ['1.48', '1.43', '1.74'] | Accuracy Test: ['62.98%', '63.06%', '53.60%'] | Times: [['7.38ms', '11.45ms'], ['8.87ms', '5.78ms'], ['8.51ms', '5.33ms']] | CNFs: ['0.59', '0.61', '0.53']

Epoch:  1 Batch:   1 Loss: ['1.4358', '0.7183', '0.3426'] Accuracy Train: ['65.0%', '61.8%', '51.8%']%
Epoch:  1 Batch:  11 Loss: ['1.3742', '0.6590', '0.3016'] Accuracy Train: ['65.8%', '64.8%', '56.5%']%
Epoch:  1 Batch:  21 Loss: ['1.3094', '0.6230', '0.3062'] Accuracy Train: ['66.2%', '66.0%', '57.1%']%
Epoch:  1 Batch:  31 Loss: ['1.2198', '0.5943', '0.2833'] Accuracy Train: ['66.6%', '66.8%', '58.1%']%
Epoch:  1 Batch:  41 Loss: ['1.2561', '0.5844', '0.2902'] Accuracy Train: ['66.7%', '67.4%', '59.1%']%
Epoch:  1 Batch:  51 Loss: ['1.2706', '0.6039', '0.2956'] Accuracy Train: ['66.9%', '67.9%', '59.6%']%
Epoch:  1 Batch:  61 Loss: ['1.2092', '0.5611', '0.2561'] Accuracy Train: ['67.1%', '68.2%', '60.5%']%
Epoch:  1 Batch:  71 Loss: ['1.2211', '0.5667', '0.2735'] Accuracy Train: ['67.5%', '68.6%', '61.2%']%
Epoch:  1 Batch:  81 Loss: ['1.1303', '0.4934', '0.2427'] Accuracy Train: ['68.0%', '69.2%', '61.9%']%

Tests: 10000 | Loss: ['1.21', '1.03', '1.27'] | Accuracy Test: ['69.92%', '73.98%', '66.95%'] | Times: [['6.89ms', '10.90ms'], ['8.50ms', '5.63ms'], ['8.25ms', '5.15ms']] | CNFs: ['0.67', '0.72', '0.67']

Epoch:  2 Batch:   1 Loss: ['1.1870', '0.5047', '0.2560'] Accuracy Train: ['70.0%', '73.2%', '66.5%']%
Epoch:  2 Batch:  11 Loss: ['1.0958', '0.5088', '0.2442'] Accuracy Train: ['71.6%', '73.0%', '65.8%']%
Epoch:  2 Batch:  21 Loss: ['0.9961', '0.4514', '0.2207'] Accuracy Train: ['73.2%', '74.6%', '67.3%']%
Epoch:  2 Batch:  31 Loss: ['1.0440', '0.4861', '0.2368'] Accuracy Train: ['73.4%', '75.1%', '68.1%']%
Epoch:  2 Batch:  41 Loss: ['1.0419', '0.4617', '0.2242'] Accuracy Train: ['73.9%', '75.6%', '68.7%']%
Epoch:  2 Batch:  51 Loss: ['1.0812', '0.4459', '0.2256'] Accuracy Train: ['74.0%', '75.9%', '69.4%']%
Epoch:  2 Batch:  61 Loss: ['0.9741', '0.4139', '0.2072'] Accuracy Train: ['74.2%', '76.1%', '69.8%']%
Epoch:  2 Batch:  71 Loss: ['0.9317', '0.4094', '0.1976'] Accuracy Train: ['74.2%', '76.4%', '70.1%']%
Epoch:  2 Batch:  81 Loss: ['1.0317', '0.4359', '0.2078'] Accuracy Train: ['74.5%', '76.8%', '70.6%']%

Tests: 10000 | Loss: ['1.06', '0.91', '1.08'] | Accuracy Test: ['73.39%', '76.65%', '71.94%'] | Times: [['7.76ms', '11.32ms'], ['8.43ms', '5.73ms'], ['8.30ms', '5.15ms']] | CNFs: ['0.72', '0.77', '0.74']

Epoch:  3 Batch:   1 Loss: ['0.9423', '0.3999', '0.2010'] Accuracy Train: ['76.8%', '79.7%', '73.5%']%
Epoch:  3 Batch:  11 Loss: ['0.9436', '0.3704', '0.1792'] Accuracy Train: ['77.1%', '80.1%', '74.0%']%
Epoch:  3 Batch:  21 Loss: ['0.9124', '0.3705', '0.1902'] Accuracy Train: ['77.9%', '80.3%', '74.8%']%
Epoch:  3 Batch:  31 Loss: ['0.9460', '0.4009', '0.1995'] Accuracy Train: ['77.8%', '80.6%', '75.1%']%
Epoch:  3 Batch:  41 Loss: ['0.9273', '0.3830', '0.1863'] Accuracy Train: ['77.6%', '80.5%', '75.0%']%
Epoch:  3 Batch:  51 Loss: ['0.9271', '0.3712', '0.1838'] Accuracy Train: ['77.7%', '80.7%', '75.2%']%
Epoch:  3 Batch:  61 Loss: ['0.8429', '0.3370', '0.1740'] Accuracy Train: ['77.8%', '80.8%', '75.4%']%
Epoch:  3 Batch:  71 Loss: ['0.8828', '0.3605', '0.1795'] Accuracy Train: ['78.0%', '80.9%', '75.5%']%
Epoch:  3 Batch:  81 Loss: ['0.8581', '0.3622', '0.1834'] Accuracy Train: ['78.1%', '81.0%', '75.8%']%

Tests: 10000 | Loss: ['0.98', '0.80', '0.97'] | Accuracy Test: ['75.23%', '79.26%', '74.55%'] | Times: [['7.39ms', '11.24ms'], ['8.48ms', '5.61ms'], ['8.35ms', '5.18ms']] | CNFs: ['0.75', '0.81', '0.78']

Epoch:  4 Batch:   1 Loss: ['0.7641', '0.2896', '0.1645'] Accuracy Train: ['82.7%', '86.0%', '78.0%']%
Epoch:  4 Batch:  11 Loss: ['0.7961', '0.3277', '0.1740'] Accuracy Train: ['81.5%', '84.6%', '78.1%']%
Epoch:  4 Batch:  21 Loss: ['0.8680', '0.3388', '0.1779'] Accuracy Train: ['81.5%', '84.7%', '78.3%']%
Epoch:  4 Batch:  31 Loss: ['0.8152', '0.3321', '0.1601'] Accuracy Train: ['81.4%', '84.7%', '78.6%']%
Epoch:  4 Batch:  41 Loss: ['0.7947', '0.3207', '0.1643'] Accuracy Train: ['81.2%', '84.6%', '78.7%']%
Epoch:  4 Batch:  51 Loss: ['0.8028', '0.3166', '0.1621'] Accuracy Train: ['81.2%', '84.6%', '79.0%']%
Epoch:  4 Batch:  61 Loss: ['0.7595', '0.2896', '0.1446'] Accuracy Train: ['81.4%', '84.7%', '79.0%']%
Epoch:  4 Batch:  71 Loss: ['0.7906', '0.3125', '0.1592'] Accuracy Train: ['81.3%', '84.6%', '79.2%']%
Epoch:  4 Batch:  81 Loss: ['0.7525', '0.2969', '0.1493'] Accuracy Train: ['81.3%', '84.5%', '79.3%']%

Tests: 10000 | Loss: ['0.94', '0.75', '0.86'] | Accuracy Test: ['75.42%', '81.00%', '77.59%'] | Times: [['7.37ms', '11.21ms'], ['8.48ms', '5.63ms'], ['8.31ms', '5.25ms']] | CNFs: ['0.77', '0.82', '0.81']


Duration: 128 seconds

Tests: 10000 | Loss: ['0.71', '0.57', '0.66'] | Accuracy Test: ['75.42%', '81.00%', '77.92%'] | Times: [['7.52ms', '11.17ms'], ['8.50ms', '5.76ms'], ['8.61ms', '5.37ms']] | CNFs: ['0.77', '0.82', '0.81']

Correct: 3 - [[0.3671306371688843, 3], [0.8532789349555969, 3], [0.47257164120674133, 3]]
Correct: 3 - [[0.40013810992240906, 3], [0.5630043148994446, 3], [0.2653331160545349, 3]]
Correct: 7 - [[0.9481988549232483, 7], [0.9912558794021606, 7], [0.7767048478126526, 7]]
Correct: 5 - [[0.23139545321464539, 5], [0.3287804126739502, 3], [0.2826358675956726, 9]]
Correct: 7 - [[0.4548990726470947, 7], [0.8328918814659119, 7], [0.9256846308708191, 7]]
Correct: 1 - [[0.29478201270103455, 1], [0.823881983757019, 1], [0.6226347088813782, 1]]
Correct: 6 - [[0.4756886065006256, 3], [0.4818473756313324, 3], [0.17744672298431396, 6]]
Correct: 6 - [[0.2855629622936249, 6], [0.40778201818466187, 3], [0.29160261154174805, 1]]
Correct: 1 - [[0.21277974545955658, 5], [0.3996139466762543, 9], [0.3024180233478546, 9]]
Correct: 1 - [[0.21621498465538025, 2], [0.2523757815361023, 0], [0.2577598989009857, 1]]
Correct: 1 - [[0.3135857880115509, 9], [0.5549828410148621, 9], [0.3373996913433075, 9]]
Correct: 4 - [[0.7076116800308228, 4], [0.5204713940620422, 4], [0.38808995485305786, 0]]
Correct: 4 - [[0.4660002291202545, 4], [0.49194517731666565, 0], [0.1486213505268097, 3]]
Correct: 2 - [[0.5156290531158447, 7], [0.7211714386940002, 2], [0.45006778836250305, 2]]
Correct: 1 - [[0.30067989230155945, 2], [0.4522055387496948, 1], [0.8414832949638367, 1]]
Correct: 7 - [[0.2778063118457794, 0], [0.40226808190345764, 9], [0.2215106189250946, 9]]
Correct: 0 - [[0.23730923235416412, 4], [0.4157795310020447, 4], [0.4364636540412903, 9]]
Correct: 1 - [[0.25904273986816406, 9], [0.5118099451065063, 9], [0.4524981379508972, 9]]
Correct: 2 - [[0.290275901556015, 2], [0.44166913628578186, 2], [0.19723057746887207, 7]]
Correct: 1 - [[0.3082064092159271, 0], [0.38635534048080444, 7], [0.2844771146774292, 0]]
Correct: 1 - [[0.4578157663345337, 6], [0.7263357043266296, 6], [0.4105738401412964, 6]]
Correct: 3 - [[0.39749082922935486, 7], [0.3364540934562683, 2], [0.3653298616409302, 9]]
Correct: 2 - [[0.43039563298225403, 4], [0.5254882574081421, 2], [0.26980429887771606, 2]]
Correct: 6 - [[0.7719210386276245, 3], [0.9052308797836304, 6], [0.591579258441925, 6]]
Correct: 9 - [[0.43574053049087524, 7], [0.30104759335517883, 9], [0.2729160785675049, 6]]
Correct: 1 - [[0.19301289319992065, 2], [0.2885299623012543, 0], [0.5410293340682983, 9]]
Correct: 3 - [[0.29253309965133667, 3], [0.4402480721473694, 3], [0.5156071782112122, 3]]
Correct: 2 - [[0.3252663314342499, 2], [0.3919812738895416, 6], [0.6807795166969299, 1]]
Correct: 0 - [[0.38952261209487915, 0], [0.7468649744987488, 0], [0.30059105157852173, 0]]
Correct: 8 - [[0.6880115270614624, 4], [0.4250712990760803, 6], [0.19070830941200256, 6]]
Correct: 7 - [[0.4559271037578583, 7], [0.8329402804374695, 7], [0.6128835678100586, 9]]
Correct: 3 - [[0.42330899834632874, 3], [0.39604440331459045, 3], [0.6642268896102905, 9]]
Correct: 4 - [[0.24803167581558228, 2], [0.4686562716960907, 0], [0.5701606869697571, 0]]
Correct: 6 - [[0.24105946719646454, 0], [0.44759300351142883, 9], [0.6263247728347778, 9]]
Correct: 4 - [[0.671604335308075, 5], [0.44406646490097046, 5], [0.17473040521144867, 4]]
Correct: 6 - [[0.31696802377700806, 6], [0.7048263549804688, 6], [0.6240061521530151, 6]]
Correct: 9 - [[0.5400171279907227, 2], [0.5810263752937317, 9], [0.4591820538043976, 9]]
Correct: 4 - [[0.2816406190395355, 2], [0.5211232304573059, 2], [0.219355046749115, 0]]
Correct: 8 - [[0.26065340638160706, 0], [0.2522525191307068, 0], [0.2555393576622009, 8]]
Correct: 9 - [[0.27495458722114563, 9], [0.749822735786438, 9], [0.3291734755039215, 7]]
Correct: 3 - [[0.24945895373821259, 0], [0.28256186842918396, 6], [0.1718662828207016, 6]]
Correct: 0 - [[0.3005836606025696, 3], [0.29989534616470337, 2], [0.34563419222831726, 4]]
Correct: 5 - [[0.3089528977870941, 5], [0.5113396048545837, 5], [0.18872030079364777, 5]]
Correct: 7 - [[0.4689251184463501, 7], [0.7482516169548035, 7], [0.28629744052886963, 3]]
Correct: 2 - [[0.6190639138221741, 2], [0.8764573931694031, 2], [0.24112939834594727, 9]]
Correct: 0 - [[0.3217357397079468, 2], [0.39313727617263794, 7], [0.31669026613235474, 3]]
Correct: 2 - [[0.3335910737514496, 0], [0.5017185807228088, 2], [0.25629016757011414, 2]]
Correct: 9 - [[0.18813617527484894, 9], [0.40178924798965454, 9], [0.41897881031036377, 9]]
Correct: 9 - [[0.29211995005607605, 0], [0.5170324444770813, 9], [0.2517598867416382, 9]]
Correct: 3 - [[0.2547052800655365, 3], [0.34998175501823425, 3], [0.2018788605928421, 3]]
Correct: 8 - [[0.2824190557003021, 4], [0.24123254418373108, 3], [0.2753649353981018, 1]]
Correct: 7 - [[0.7212584614753723, 2], [0.5164361596107483, 2], [0.26828914880752563, 9]]
Correct: 1 - [[0.8281885981559753, 1], [0.9805974364280701, 1], [0.9872773289680481, 1]]
Correct: 1 - [[0.3890484869480133, 1], [0.6048189401626587, 1], [0.48658546805381775, 1]]
Correct: 2 - [[0.2825143337249756, 7], [0.512226402759552, 2], [0.18388578295707703, 3]]
Correct: 2 - [[0.46316641569137573, 2], [0.6716192960739136, 2], [0.1827598363161087, 2]]
Correct: 2 - [[0.39322686195373535, 5], [0.6573583483695984, 2], [0.2812299132347107, 1]]
Correct: 5 - [[0.5601468086242676, 2], [0.6050371527671814, 2], [0.2332552820444107, 2]]
Correct: 9 - [[0.5189565420150757, 9], [0.7957176566123962, 0], [0.7844035625457764, 9]]
Correct: 1 - [[0.2739371061325073, 5], [0.35980191826820374, 2], [0.20836582779884338, 3]]
Correct: 2 - [[0.5094875693321228, 2], [0.8352313041687012, 2], [0.27922728657722473, 4]]
Correct: 6 - [[0.4134536385536194, 3], [0.3982689380645752, 3], [0.5230274796485901, 6]]
Correct: 1 - [[0.24879181385040283, 1], [0.4829931855201721, 0], [0.8223135471343994, 1]]
Correct: 2 - [[0.4205225706100464, 6], [0.7897801399230957, 6], [0.732333242893219, 6]]
Correct: 1 - [[0.6780144572257996, 1], [0.9884536862373352, 1], [0.9822118878364563, 1]]
Correct: 8 - [[0.2738003134727478, 5], [0.3424016237258911, 8], [0.38680577278137207, 1]]
Correct: 9 - [[0.6648762226104736, 9], [0.9405035376548767, 9], [0.6342799663543701, 9]]
Correct: 2 - [[0.3052564859390259, 5], [0.550261378288269, 2], [0.17617538571357727, 2]]
Correct: 3 - [[0.424516886472702, 5], [0.7636058926582336, 3], [0.5697608590126038, 3]]
Correct: 1 - [[0.1929245889186859, 0], [0.5022781491279602, 1], [0.947955310344696, 1]]
Correct: 9 - [[0.3477102816104889, 9], [0.6862996220588684, 9], [0.3879660367965698, 1]]
Correct: 9 - [[0.7235178351402283, 9], [0.8813894391059875, 9], [0.5323508381843567, 9]]
Correct: 4 - [[0.3573188781738281, 3], [0.5884391665458679, 3], [0.5437588691711426, 9]]
Correct: 4 - [[0.2975133955478668, 4], [0.7617905139923096, 4], [0.7854031920433044, 4]]
Correct: 5 - [[0.32665762305259705, 5], [0.541469156742096, 3], [0.19071641564369202, 3]]
Correct: 5 - [[0.3887084722518921, 0], [0.8195986151695251, 2], [0.25363123416900635, 0]]
Correct: 0 - [[0.7783375978469849, 0], [0.7274986505508423, 0], [0.2894774079322815, 7]]
Correct: 3 - [[0.25013211369514465, 3], [0.3305087983608246, 3], [0.3304364085197449, 0]]
Correct: 3 - [[0.2640501856803894, 2], [0.4868357181549072, 2], [0.23975424468517303, 9]]
Correct: 7 - [[0.7381413578987122, 7], [0.8503217697143555, 7], [0.635773777961731, 7]]
Correct: 1 - [[0.30725589394569397, 2], [0.8350387215614319, 1], [0.5737461447715759, 1]]
Correct: 7 - [[0.5808387398719788, 7], [0.9051620364189148, 7], [0.20583868026733398, 9]]
Correct: 7 - [[0.41977113485336304, 0], [0.8015514016151428, 7], [0.31148287653923035, 7]]
Correct: 9 - [[0.33322593569755554, 2], [0.5088508725166321, 2], [0.25447577238082886, 1]]
Correct: 8 - [[0.27143070101737976, 4], [0.43422964215278625, 3], [0.17275741696357727, 3]]
Correct: 6 - [[0.25990399718284607, 0], [0.5149869322776794, 0], [0.280757337808609, 1]]
Correct: 3 - [[0.5018599629402161, 6], [0.5400835871696472, 3], [0.3776235580444336, 3]]
Correct: 5 - [[0.3327089846134186, 5], [0.6414211988449097, 5], [0.1564275026321411, 6]]
Correct: 5 - [[0.30244335532188416, 2], [0.33379343152046204, 5], [0.19823996722698212, 3]]
Correct: 1 - [[0.6843556761741638, 1], [0.9680600166320801, 1], [0.8346887826919556, 1]]
Correct: 6 - [[0.4153965711593628, 6], [0.5914713740348816, 6], [0.3640780746936798, 6]]
Correct: 2 - [[0.521700382232666, 2], [0.46626970171928406, 2], [0.4155014157295227, 9]]
Correct: 7 - [[0.298067182302475, 5], [0.47376593947410583, 4], [0.2744430601596832, 4]]
Correct: 8 - [[0.2122563123703003, 9], [0.46449407935142517, 8], [0.39957040548324585, 8]]
Correct: 4 - [[0.30277180671691895, 2], [0.42113766074180603, 2], [0.349592387676239, 2]]
Correct: 3 - [[0.3490745425224304, 3], [0.3219461143016815, 2], [0.25801074504852295, 9]]
Correct: 3 - [[0.4463322162628174, 5], [0.5872282385826111, 3], [0.31661009788513184, 3]]
Correct: 5 - [[0.5348007678985596, 2], [0.5111798048019409, 9], [0.3470425009727478, 9]]
Correct: 9 - [[0.6249121427536011, 9], [0.7175838351249695, 9], [0.6896650195121765, 9]]
Correct: 6 - [[0.24361319839954376, 8], [0.34563106298446655, 6], [0.19514934718608856, 9]]
Correct: 8 - [[0.3190116584300995, 4], [0.4854431450366974, 0], [0.44134512543678284, 0]]
Correct: 5 - [[0.2758514881134033, 8], [0.5251957774162292, 6], [0.5853667855262756, 6]]
Correct: 1 - [[0.5467175245285034, 4], [0.5467436909675598, 1], [0.28452616930007935, 1]]
Correct: 0 - [[0.49708837270736694, 0], [0.8508461713790894, 0], [0.4546619653701782, 0]]
Correct: 6 - [[0.3098054826259613, 7], [0.3651290833950043, 3], [0.35446682572364807, 3]]
Correct: 7 - [[0.3922753632068634, 9], [0.23795117437839508, 6], [0.48091599345207214, 9]]
Correct: 0 - [[0.49666905403137207, 2], [0.5386462807655334, 0], [0.45794183015823364, 0]]
Correct: 9 - [[0.7089281678199768, 2], [0.7251197099685669, 9], [0.6460175514221191, 9]]
Correct: 6 - [[0.2937415540218353, 3], [0.5353482365608215, 3], [0.533959150314331, 6]]
Correct: 2 - [[0.4072880744934082, 4], [0.6931633949279785, 0], [0.40846747159957886, 9]]
Correct: 0 - [[0.4267622232437134, 0], [0.5132840871810913, 0], [0.5220724940299988, 0]]
Correct: 8 - [[0.24502210319042206, 0], [0.4189947843551636, 8], [0.3023779094219208, 8]]
Correct: 7 - [[0.6949083209037781, 7], [0.5751811265945435, 7], [0.5629227161407471, 7]]
Correct: 1 - [[0.30875346064567566, 2], [0.6243178248405457, 1], [0.459553062915802, 1]]
Correct: 2 - [[0.4202347993850708, 6], [0.7432171702384949, 2], [0.31473642587661743, 3]]
Correct: 6 - [[0.5123365521430969, 6], [0.5422512888908386, 2], [0.2545640468597412, 3]]
Correct: 9 - [[0.5519266724586487, 4], [0.497836172580719, 9], [0.4765017330646515, 9]]
Correct: 1 - [[0.37514254450798035, 1], [0.5002931952476501, 1], [0.5534875988960266, 1]]
Correct: 6 - [[0.2521671950817108, 4], [0.5735155344009399, 0], [0.5287783145904541, 0]]
Correct: 4 - [[0.38244807720184326, 3], [0.3780856132507324, 4], [0.3857603967189789, 4]]
Correct: 7 - [[0.36637476086616516, 2], [0.45942142605781555, 3], [0.26600897312164307, 9]]
Correct: 1 - [[0.257411926984787, 1], [0.5915518999099731, 1], [0.546293318271637, 1]]
Correct: 9 - [[0.2887704074382782, 3], [0.4005950093269348, 4], [0.2197697013616562, 7]]
Correct: 0 - [[0.3604889512062073, 4], [0.5920343995094299, 0], [0.4108995795249939, 1]]
Correct: 0 - [[0.33845096826553345, 7], [0.5081461668014526, 0], [0.5349569916725159, 0]]
Correct: 5 - [[0.27863967418670654, 6], [0.43746843934059143, 6], [0.4015064239501953, 6]]
Correct: 2 - [[0.4352141320705414, 2], [0.7675666809082031, 2], [0.21057243645191193, 7]]
Correct: 8 - [[0.2928255796432495, 5], [0.27420395612716675, 2], [0.2833067774772644, 0]]
Correct: 3 - [[0.5264667868614197, 3], [0.6704058051109314, 3], [0.46216824650764465, 3]]
Correct: 8 - [[0.49567046761512756, 0], [0.6144009828567505, 0], [0.44077250361442566, 0]]
Correct: 2 - [[0.27874526381492615, 7], [0.4295969307422638, 3], [0.5317972898483276, 0]]
Correct: 8 - [[0.2971677780151367, 4], [0.519169270992279, 0], [0.30260467529296875, 1]]
Correct: 4 - [[0.37826263904571533, 4], [0.38105863332748413, 4], [0.3526214063167572, 0]]
Correct: 0 - [[0.2411133199930191, 4], [0.4554820656776428, 3], [0.2839371860027313, 6]]
Correct: 8 - [[0.50202476978302, 4], [0.4795840084552765, 4], [0.48190218210220337, 4]]
Correct: 3 - [[0.4301416575908661, 3], [0.37368983030319214, 9], [0.5126420855522156, 6]]
Correct: 6 - [[0.34624814987182617, 7], [0.41372689604759216, 7], [0.37880590558052063, 9]]
Correct: 1 - [[0.19991755485534668, 1], [0.42659980058670044, 1], [0.7961909174919128, 1]]
Correct: 2 - [[0.27057668566703796, 2], [0.6936435699462891, 2], [0.27598631381988525, 7]]
Correct: 3 - [[0.41624128818511963, 3], [0.6995787024497986, 3], [0.4074714779853821, 3]]
Correct: 0 - [[0.2875506579875946, 7], [0.4894734025001526, 2], [0.2607012093067169, 4]]
Correct: 5 - [[0.3609086573123932, 4], [0.1755678504705429, 4], [0.21694259345531464, 1]]
Correct: 0 - [[0.2665279507637024, 0], [0.7045724987983704, 0], [0.4016101658344269, 0]]
Correct: 4 - [[0.2524167597293854, 2], [0.312083899974823, 2], [0.24270284175872803, 9]]
Correct: 1 - [[0.586936354637146, 4], [0.4170823097229004, 1], [0.6332476139068604, 1]]
Correct: 7 - [[0.5264896750450134, 7], [0.7719194889068604, 7], [0.5094631910324097, 7]]
Correct: 2 - [[0.47478872537612915, 2], [0.9344210624694824, 2], [0.5773999691009521, 2]]
Correct: 0 - [[0.4230859577655792, 0], [0.23829790949821472, 0], [0.5287754535675049, 9]]
Correct: 1 - [[0.18862758576869965, 9], [0.35554632544517517, 9], [0.6764073371887207, 1]]
Correct: 3 - [[0.27253326773643494, 3], [0.6808440685272217, 3], [0.3206007778644562, 9]]
Correct: 9 - [[0.3285330533981323, 9], [0.7228540778160095, 9], [0.6565328240394592, 9]]
Correct: 1 - [[0.3552515208721161, 9], [0.7474724054336548, 4], [0.173807755112648, 1]]
Correct: 6 - [[0.8548842668533325, 6], [0.9543095231056213, 6], [0.6830065846443176, 6]]
Correct: 1 - [[0.3169793486595154, 1], [0.8189775943756104, 1], [0.9712756872177124, 1]]
Correct: 6 - [[0.6261942982673645, 6], [0.7638938426971436, 6], [0.6815295815467834, 6]]
Correct: 1 - [[0.19534559547901154, 0], [0.4481183886528015, 1], [0.6714732050895691, 1]]
Correct: 2 - [[0.5551649332046509, 2], [0.3979491889476776, 2], [0.2600577175617218, 1]]
Correct: 8 - [[0.28292250633239746, 0], [0.49351766705513, 3], [0.3371829092502594, 3]]
Correct: 7 - [[0.8521031737327576, 7], [0.9428362250328064, 7], [0.86448073387146, 7]]
Correct: 0 - [[0.39051949977874756, 0], [0.5718176364898682, 0], [0.46548864245414734, 0]]
Correct: 9 - [[0.29725977778434753, 9], [0.308843195438385, 9], [0.719970166683197, 9]]
Correct: 5 - [[0.33861154317855835, 5], [0.27444133162498474, 9], [0.2400292307138443, 1]]
Correct: 8 - [[0.344614714384079, 0], [0.3443683683872223, 3], [0.5338187217712402, 3]]
Correct: 0 - [[0.3633076548576355, 4], [0.5838030576705933, 4], [0.25308841466903687, 0]]
Correct: 0 - [[0.26789355278015137, 0], [0.38569483160972595, 2], [0.21852517127990723, 0]]
Correct: 1 - [[0.4606337249279022, 1], [0.6699742674827576, 1], [0.6225962042808533, 1]]
Correct: 7 - [[0.388302743434906, 7], [0.25834497809410095, 2], [0.21225771307945251, 3]]
Correct: 9 - [[0.3165401220321655, 9], [0.5724027156829834, 9], [0.281059592962265, 2]]
Correct: 7 - [[0.3957678973674774, 7], [0.6296221017837524, 2], [0.18694700300693512, 0]]
Correct: 1 - [[0.543991208076477, 1], [0.8654438853263855, 1], [0.9674780964851379, 1]]
Correct: 9 - [[0.6853486895561218, 9], [0.8111047744750977, 9], [0.7413907051086426, 9]]
Correct: 2 - [[0.3530331254005432, 2], [0.5658559799194336, 2], [0.28490662574768066, 9]]
Correct: 1 - [[0.1933387815952301, 9], [0.2578207850456238, 9], [0.4541108310222626, 8]]
Correct: 9 - [[0.31906044483184814, 0], [0.6499365568161011, 6], [0.5821264982223511, 6]]
Correct: 4 - [[0.27455902099609375, 7], [0.24493232369422913, 3], [0.4339805543422699, 4]]
Correct: 3 - [[0.4546240270137787, 3], [0.7999577522277832, 3], [0.5805137157440186, 3]]
Correct: 6 - [[0.7667816877365112, 6], [0.9880943894386292, 6], [0.9571201801300049, 6]]
Correct: 0 - [[0.3314459025859833, 2], [0.3702608644962311, 2], [0.2675595283508301, 0]]
Correct: 2 - [[0.28779739141464233, 6], [0.6084641218185425, 2], [0.23664742708206177, 3]]
Correct: 0 - [[0.19623225927352905, 6], [0.6035224795341492, 0], [0.21325580775737762, 3]]
Correct: 0 - [[0.3366491198539734, 0], [0.700634777545929, 0], [0.34594085812568665, 0]]
Correct: 9 - [[0.6495822668075562, 9], [0.9833499193191528, 9], [0.752003014087677, 9]]
Correct: 9 - [[0.306949257850647, 0], [0.276695191860199, 0], [0.26383739709854126, 6]]
Correct: 8 - [[0.22780367732048035, 5], [0.8220188021659851, 8], [0.811475932598114, 8]]
Correct: 9 - [[0.3665921986103058, 9], [0.5075821876525879, 0], [0.4682983160018921, 9]]
Correct: 4 - [[0.5997698903083801, 4], [0.3239811062812805, 0], [0.2658918499946594, 9]]
Correct: 5 - [[0.6712247133255005, 5], [0.432733952999115, 5], [0.38461533188819885, 6]]
Correct: 4 - [[0.23735907673835754, 4], [0.3874179720878601, 4], [0.5016614198684692, 0]]
Correct: 3 - [[0.6972061395645142, 3], [0.8134697079658508, 3], [0.6547476053237915, 3]]
Correct: 0 - [[0.4813483655452728, 0], [0.9763965010643005, 0], [0.4333689212799072, 0]]
Correct: 7 - [[0.3722854256629944, 7], [0.2701345980167389, 7], [0.21406391263008118, 9]]
Correct: 8 - [[0.32701489329338074, 0], [0.8684332370758057, 0], [0.2531662583351135, 0]]
Correct: 7 - [[0.7852147221565247, 7], [0.8691638708114624, 7], [0.3043898344039917, 7]]
Correct: 3 - [[0.30726104974746704, 2], [0.37377551198005676, 9], [0.2846907675266266, 9]]
Correct: 7 - [[0.5612215995788574, 6], [0.43725821375846863, 6], [0.4494355618953705, 1]]
Correct: 5 - [[0.28481540083885193, 0], [0.41742366552352905, 2], [0.2685532569885254, 6]]
Correct: 4 - [[0.20594730973243713, 2], [0.3976515829563141, 4], [0.6062562465667725, 4]]
Correct: 6 - [[0.3136712312698364, 4], [0.40145885944366455, 3], [0.288479745388031, 1]]
Correct: 5 - [[0.42914846539497375, 5], [0.44675400853157043, 5], [0.22360552847385406, 9]]
Correct: 9 - [[0.2680049240589142, 9], [0.6546728014945984, 0], [0.4886348843574524, 9]]
Correct: 5 - [[0.27009934186935425, 3], [0.5921623706817627, 3], [0.2756771743297577, 7]]
Correct: 2 - [[0.24191439151763916, 5], [0.2793131470680237, 2], [0.22319839894771576, 7]]
